json filename,image filename,prediction,actual category,checker
record_1035.json,1035_cam-image_array_.jpg,cat7,cat5,Wrong
record_1036.json,1036_cam-image_array_.jpg,cat5,cat5,Correct
record_1037.json,1037_cam-image_array_.jpg,cat5,cat5,Correct
record_1038.json,1038_cam-image_array_.jpg,cat5,cat5,Correct
record_1039.json,1039_cam-image_array_.jpg,cat7,cat5,Wrong
record_1040.json,1040_cam-image_array_.jpg,cat5,cat5,Correct
record_1041.json,1041_cam-image_array_.jpg,cat6,cat6,Correct
record_1042.json,1042_cam-image_array_.jpg,cat7,cat7,Correct
record_1043.json,1043_cam-image_array_.jpg,cat7,cat7,Correct
record_1044.json,1044_cam-image_array_.jpg,cat7,cat7,Correct
record_1045.json,1045_cam-image_array_.jpg,cat7,cat7,Correct
record_1046.json,1046_cam-image_array_.jpg,cat7,cat7,Correct
record_1047.json,1047_cam-image_array_.jpg,cat7,cat7,Correct
record_1048.json,1048_cam-image_array_.jpg,cat9,cat8,Wrong
record_1049.json,1049_cam-image_array_.jpg,cat9,cat8,Wrong
record_1050.json,1050_cam-image_array_.jpg,cat8,cat8,Correct
record_1051.json,1051_cam-image_array_.jpg,cat6,cat8,Wrong
record_1052.json,1052_cam-image_array_.jpg,cat6,cat8,Wrong
record_1053.json,1053_cam-image_array_.jpg,cat7,cat8,Wrong
record_1054.json,1054_cam-image_array_.jpg,cat6,cat6,Correct
record_1055.json,1055_cam-image_array_.jpg,cat6,cat6,Correct
record_1056.json,1056_cam-image_array_.jpg,cat5,cat5,Correct
record_1057.json,1057_cam-image_array_.jpg,cat5,cat5,Correct
record_1058.json,1058_cam-image_array_.jpg,cat5,cat5,Correct
record_1059.json,1059_cam-image_array_.jpg,cat4,cat4,Correct
record_1060.json,1060_cam-image_array_.jpg,cat4,cat4,Correct
record_1061.json,1061_cam-image_array_.jpg,cat1,cat4,Wrong
record_1062.json,1062_cam-image_array_.jpg,cat1,cat4,Wrong
record_1063.json,1063_cam-image_array_.jpg,cat2,cat4,Wrong
record_1064.json,1064_cam-image_array_.jpg,cat4,cat4,Correct
record_1065.json,1065_cam-image_array_.jpg,cat4,cat4,Correct
record_1066.json,1066_cam-image_array_.jpg,cat1,cat4,Wrong
record_1067.json,1067_cam-image_array_.jpg,cat4,cat4,Correct
record_1068.json,1068_cam-image_array_.jpg,cat1,cat4,Wrong
record_1069.json,1069_cam-image_array_.jpg,cat4,cat4,Correct
record_1070.json,1070_cam-image_array_.jpg,cat5,cat4,Wrong
record_1071.json,1071_cam-image_array_.jpg,cat5,cat5,Correct
record_1072.json,1072_cam-image_array_.jpg,cat5,cat6,Wrong
record_1073.json,1073_cam-image_array_.jpg,cat5,cat6,Wrong
record_1074.json,1074_cam-image_array_.jpg,cat5,cat6,Wrong
record_1075.json,1075_cam-image_array_.jpg,cat5,cat6,Wrong
record_1076.json,1076_cam-image_array_.jpg,cat5,cat6,Wrong
record_1077.json,1077_cam-image_array_.jpg,cat6,cat6,Correct
record_1078.json,1078_cam-image_array_.jpg,cat6,cat6,Correct
record_1079.json,1079_cam-image_array_.jpg,cat6,cat6,Correct
record_1080.json,1080_cam-image_array_.jpg,cat5,cat5,Correct
record_1081.json,1081_cam-image_array_.jpg,cat5,cat5,Correct
record_1082.json,1082_cam-image_array_.jpg,cat3,cat3,Correct
record_1083.json,1083_cam-image_array_.jpg,cat5,cat3,Wrong
record_1084.json,1084_cam-image_array_.jpg,cat1,cat1,Correct
record_1085.json,1085_cam-image_array_.jpg,cat2,cat1,Wrong
record_1086.json,1086_cam-image_array_.jpg,cat1,cat1,Correct
record_1087.json,1087_cam-image_array_.jpg,cat1,cat1,Correct
record_1088.json,1088_cam-image_array_.jpg,cat1,cat1,Correct
record_1089.json,1089_cam-image_array_.jpg,cat1,cat1,Correct
record_1090.json,1090_cam-image_array_.jpg,cat1,cat1,Correct
record_1091.json,1091_cam-image_array_.jpg,cat1,cat1,Correct
record_1092.json,1092_cam-image_array_.jpg,cat2,cat1,Wrong
record_1093.json,1093_cam-image_array_.jpg,cat1,cat1,Correct
record_1094.json,1094_cam-image_array_.jpg,cat2,cat2,Correct
record_1095.json,1095_cam-image_array_.jpg,cat5,cat5,Correct
record_1096.json,1096_cam-image_array_.jpg,cat5,cat5,Correct
record_1097.json,1097_cam-image_array_.jpg,cat5,cat5,Correct
record_1098.json,1098_cam-image_array_.jpg,cat5,cat5,Correct
record_1099.json,1099_cam-image_array_.jpg,cat5,cat5,Correct
record_1100.json,1100_cam-image_array_.jpg,cat5,cat5,Correct
record_1101.json,1101_cam-image_array_.jpg,cat5,cat5,Correct
record_1102.json,1102_cam-image_array_.jpg,cat5,cat5,Correct
record_1103.json,1103_cam-image_array_.jpg,cat5,cat5,Correct
record_1104.json,1104_cam-image_array_.jpg,cat5,cat5,Correct
record_1105.json,1105_cam-image_array_.jpg,cat7,cat7,Correct
record_1106.json,1106_cam-image_array_.jpg,cat7,cat7,Correct
record_1107.json,1107_cam-image_array_.jpg,cat7,cat7,Correct
record_1108.json,1108_cam-image_array_.jpg,cat7,cat7,Correct
record_1109.json,1109_cam-image_array_.jpg,cat5,cat6,Wrong
record_1110.json,1110_cam-image_array_.jpg,cat6,cat6,Correct
record_1111.json,1111_cam-image_array_.jpg,cat6,cat6,Correct
record_1112.json,1112_cam-image_array_.jpg,cat6,cat6,Correct
record_1113.json,1113_cam-image_array_.jpg,cat6,cat6,Correct
record_1114.json,1114_cam-image_array_.jpg,cat6,cat6,Correct
record_1115.json,1115_cam-image_array_.jpg,cat6,cat6,Correct
record_1116.json,1116_cam-image_array_.jpg,cat5,cat5,Correct
record_1117.json,1117_cam-image_array_.jpg,cat5,cat5,Correct
record_1118.json,1118_cam-image_array_.jpg,cat5,cat5,Correct
record_1119.json,1119_cam-image_array_.jpg,cat6,cat5,Wrong
record_1120.json,1120_cam-image_array_.jpg,cat5,cat5,Correct
record_1121.json,1121_cam-image_array_.jpg,cat5,cat5,Correct
record_1122.json,1122_cam-image_array_.jpg,cat5,cat5,Correct
record_1123.json,1123_cam-image_array_.jpg,cat5,cat5,Correct
record_1124.json,1124_cam-image_array_.jpg,cat5,cat5,Correct
record_1125.json,1125_cam-image_array_.jpg,cat5,cat5,Correct
record_1126.json,1126_cam-image_array_.jpg,cat5,cat5,Correct
record_1127.json,1127_cam-image_array_.jpg,cat5,cat5,Correct
record_1128.json,1128_cam-image_array_.jpg,cat5,cat5,Correct
record_1129.json,1129_cam-image_array_.jpg,cat5,cat5,Correct
record_1130.json,1130_cam-image_array_.jpg,cat6,cat6,Correct
record_1131.json,1131_cam-image_array_.jpg,cat7,cat7,Correct
record_1132.json,1132_cam-image_array_.jpg,cat7,cat7,Correct
record_1133.json,1133_cam-image_array_.jpg,cat7,cat7,Correct
record_1134.json,1134_cam-image_array_.jpg,cat7,cat7,Correct
record_1135.json,1135_cam-image_array_.jpg,cat7,cat7,Correct
record_1136.json,1136_cam-image_array_.jpg,cat7,cat7,Correct
record_1137.json,1137_cam-image_array_.jpg,cat7,cat7,Correct
record_1138.json,1138_cam-image_array_.jpg,cat7,cat7,Correct
record_1139.json,1139_cam-image_array_.jpg,cat7,cat7,Correct
record_1140.json,1140_cam-image_array_.jpg,cat7,cat7,Correct
record_1141.json,1141_cam-image_array_.jpg,cat7,cat7,Correct
record_1142.json,1142_cam-image_array_.jpg,cat6,cat6,Correct
record_1143.json,1143_cam-image_array_.jpg,cat6,cat6,Correct
record_1144.json,1144_cam-image_array_.jpg,cat5,cat5,Correct
record_1145.json,1145_cam-image_array_.jpg,cat3,cat3,Correct
record_1146.json,1146_cam-image_array_.jpg,cat3,cat3,Correct
record_1147.json,1147_cam-image_array_.jpg,cat1,cat1,Correct
record_1148.json,1148_cam-image_array_.jpg,cat1,cat1,Correct
record_1149.json,1149_cam-image_array_.jpg,cat1,cat1,Correct
record_1150.json,1150_cam-image_array_.jpg,cat1,cat1,Correct
record_1151.json,1151_cam-image_array_.jpg,cat1,cat1,Correct
record_1152.json,1152_cam-image_array_.jpg,cat1,cat1,Correct
record_1153.json,1153_cam-image_array_.jpg,cat1,cat1,Correct
record_1154.json,1154_cam-image_array_.jpg,cat1,cat1,Correct
record_1155.json,1155_cam-image_array_.jpg,cat1,cat1,Correct
record_1156.json,1156_cam-image_array_.jpg,cat1,cat1,Correct
record_1157.json,1157_cam-image_array_.jpg,cat1,cat1,Correct
record_1158.json,1158_cam-image_array_.jpg,cat1,cat1,Correct
record_1159.json,1159_cam-image_array_.jpg,cat1,cat1,Correct
record_1160.json,1160_cam-image_array_.jpg,cat1,cat1,Correct
record_1161.json,1161_cam-image_array_.jpg,cat1,cat1,Correct
record_1162.json,1162_cam-image_array_.jpg,cat1,cat1,Correct
record_1163.json,1163_cam-image_array_.jpg,cat2,cat2,Correct
record_1164.json,1164_cam-image_array_.jpg,cat2,cat3,Wrong
record_1165.json,1165_cam-image_array_.jpg,cat1,cat4,Wrong
record_1166.json,1166_cam-image_array_.jpg,cat5,cat5,Correct
record_1167.json,1167_cam-image_array_.jpg,cat5,cat5,Correct
record_1168.json,1168_cam-image_array_.jpg,cat5,cat5,Correct
record_1169.json,1169_cam-image_array_.jpg,cat2,cat5,Wrong
record_1170.json,1170_cam-image_array_.jpg,cat6,cat6,Correct
record_1171.json,1171_cam-image_array_.jpg,cat7,cat7,Correct
record_1172.json,1172_cam-image_array_.jpg,cat8,cat8,Correct
record_1173.json,1173_cam-image_array_.jpg,cat9,cat8,Wrong
record_1174.json,1174_cam-image_array_.jpg,cat9,cat9,Correct
record_1175.json,1175_cam-image_array_.jpg,cat9,cat9,Correct
record_1176.json,1176_cam-image_array_.jpg,cat9,cat9,Correct
record_1177.json,1177_cam-image_array_.jpg,cat1,cat9,Wrong
record_1178.json,1178_cam-image_array_.jpg,cat10,cat9,Wrong
record_1179.json,1179_cam-image_array_.jpg,cat9,cat9,Correct
record_1180.json,1180_cam-image_array_.jpg,cat9,cat9,Correct
record_1181.json,1181_cam-image_array_.jpg,cat9,cat9,Correct
record_1182.json,1182_cam-image_array_.jpg,cat9,cat9,Correct
record_1183.json,1183_cam-image_array_.jpg,cat9,cat9,Correct
record_1184.json,1184_cam-image_array_.jpg,cat9,cat9,Correct
record_1185.json,1185_cam-image_array_.jpg,cat9,cat9,Correct
record_1186.json,1186_cam-image_array_.jpg,cat9,cat9,Correct
record_1187.json,1187_cam-image_array_.jpg,cat9,cat9,Correct
record_1188.json,1188_cam-image_array_.jpg,cat9,cat9,Correct
record_1189.json,1189_cam-image_array_.jpg,cat9,cat9,Correct
record_1190.json,1190_cam-image_array_.jpg,cat7,cat7,Correct
record_1191.json,1191_cam-image_array_.jpg,cat7,cat7,Correct
record_1192.json,1192_cam-image_array_.jpg,cat6,cat6,Correct
record_1193.json,1193_cam-image_array_.jpg,cat5,cat5,Correct
record_1194.json,1194_cam-image_array_.jpg,cat5,cat5,Correct
record_1195.json,1195_cam-image_array_.jpg,cat5,cat5,Correct
record_1196.json,1196_cam-image_array_.jpg,cat5,cat5,Correct
record_1197.json,1197_cam-image_array_.jpg,cat4,cat5,Wrong
record_1198.json,1198_cam-image_array_.jpg,cat4,cat4,Correct
record_1199.json,1199_cam-image_array_.jpg,cat3,cat3,Correct
record_1200.json,1200_cam-image_array_.jpg,cat2,cat2,Correct
record_1201.json,1201_cam-image_array_.jpg,cat2,cat2,Correct
record_1202.json,1202_cam-image_array_.jpg,cat2,cat2,Correct
record_1203.json,1203_cam-image_array_.jpg,cat2,cat2,Correct
record_1204.json,1204_cam-image_array_.jpg,cat3,cat2,Wrong
record_1205.json,1205_cam-image_array_.jpg,cat3,cat3,Correct
record_1206.json,1206_cam-image_array_.jpg,cat3,cat3,Correct
record_1207.json,1207_cam-image_array_.jpg,cat3,cat3,Correct
record_1208.json,1208_cam-image_array_.jpg,cat3,cat3,Correct
record_1209.json,1209_cam-image_array_.jpg,cat3,cat3,Correct
record_1210.json,1210_cam-image_array_.jpg,cat3,cat3,Correct
record_1211.json,1211_cam-image_array_.jpg,cat3,cat3,Correct
record_1212.json,1212_cam-image_array_.jpg,cat4,cat4,Correct
record_1213.json,1213_cam-image_array_.jpg,cat5,cat5,Correct
record_1214.json,1214_cam-image_array_.jpg,cat5,cat5,Correct
record_1215.json,1215_cam-image_array_.jpg,cat5,cat5,Correct
record_1216.json,1216_cam-image_array_.jpg,cat5,cat5,Correct
record_1217.json,1217_cam-image_array_.jpg,cat5,cat5,Correct
record_1218.json,1218_cam-image_array_.jpg,cat5,cat5,Correct
record_1219.json,1219_cam-image_array_.jpg,cat5,cat5,Correct
record_1220.json,1220_cam-image_array_.jpg,cat5,cat5,Correct
record_1221.json,1221_cam-image_array_.jpg,cat5,cat6,Wrong
record_1222.json,1222_cam-image_array_.jpg,cat6,cat6,Correct
record_1223.json,1223_cam-image_array_.jpg,cat6,cat6,Correct
record_1224.json,1224_cam-image_array_.jpg,cat6,cat6,Correct
record_1225.json,1225_cam-image_array_.jpg,cat6,cat6,Correct
record_1226.json,1226_cam-image_array_.jpg,cat6,cat6,Correct
record_1227.json,1227_cam-image_array_.jpg,cat6,cat6,Correct
record_1228.json,1228_cam-image_array_.jpg,cat6,cat6,Correct
record_1229.json,1229_cam-image_array_.jpg,cat6,cat6,Correct
record_1230.json,1230_cam-image_array_.jpg,cat6,cat6,Correct
record_1231.json,1231_cam-image_array_.jpg,cat6,cat6,Correct
record_1232.json,1232_cam-image_array_.jpg,cat6,cat6,Correct
record_1233.json,1233_cam-image_array_.jpg,cat6,cat6,Correct
record_1234.json,1234_cam-image_array_.jpg,cat5,cat5,Correct
record_1235.json,1235_cam-image_array_.jpg,cat5,cat5,Correct
record_1236.json,1236_cam-image_array_.jpg,cat3,cat3,Correct
record_1237.json,1237_cam-image_array_.jpg,cat1,cat1,Correct
record_1238.json,1238_cam-image_array_.jpg,cat1,cat1,Correct
record_1239.json,1239_cam-image_array_.jpg,cat1,cat1,Correct
record_1240.json,1240_cam-image_array_.jpg,cat1,cat1,Correct
record_1241.json,1241_cam-image_array_.jpg,cat1,cat1,Correct
record_1242.json,1242_cam-image_array_.jpg,cat1,cat1,Correct
record_1243.json,1243_cam-image_array_.jpg,cat1,cat1,Correct
record_1244.json,1244_cam-image_array_.jpg,cat1,cat1,Correct
record_1245.json,1245_cam-image_array_.jpg,cat1,cat1,Correct
record_1246.json,1246_cam-image_array_.jpg,cat2,cat1,Wrong
record_1247.json,1247_cam-image_array_.jpg,cat2,cat1,Wrong
record_1248.json,1248_cam-image_array_.jpg,cat2,cat2,Correct
record_1249.json,1249_cam-image_array_.jpg,cat2,cat3,Wrong
record_1250.json,1250_cam-image_array_.jpg,cat3,cat3,Correct
record_1251.json,1251_cam-image_array_.jpg,cat3,cat5,Wrong
record_1252.json,1252_cam-image_array_.jpg,cat5,cat5,Correct
record_1253.json,1253_cam-image_array_.jpg,cat5,cat5,Correct
record_1254.json,1254_cam-image_array_.jpg,cat5,cat5,Correct
record_1255.json,1255_cam-image_array_.jpg,cat6,cat5,Wrong
record_1256.json,1256_cam-image_array_.jpg,cat6,cat5,Wrong
record_1257.json,1257_cam-image_array_.jpg,cat7,cat5,Wrong
record_1258.json,1258_cam-image_array_.jpg,cat7,cat6,Wrong
record_1259.json,1259_cam-image_array_.jpg,cat6,cat6,Correct
record_1260.json,1260_cam-image_array_.jpg,cat6,cat7,Wrong
record_1261.json,1261_cam-image_array_.jpg,cat7,cat7,Correct
record_1262.json,1262_cam-image_array_.jpg,cat7,cat7,Correct
record_1263.json,1263_cam-image_array_.jpg,cat7,cat7,Correct
record_1264.json,1264_cam-image_array_.jpg,cat6,cat6,Correct
record_1265.json,1265_cam-image_array_.jpg,cat6,cat6,Correct
record_1266.json,1266_cam-image_array_.jpg,cat6,cat6,Correct
record_1267.json,1267_cam-image_array_.jpg,cat6,cat6,Correct
record_1268.json,1268_cam-image_array_.jpg,cat5,cat6,Wrong
record_1269.json,1269_cam-image_array_.jpg,cat6,cat6,Correct
record_1270.json,1270_cam-image_array_.jpg,cat6,cat6,Correct
record_1271.json,1271_cam-image_array_.jpg,cat6,cat6,Correct
record_1272.json,1272_cam-image_array_.jpg,cat6,cat6,Correct
record_1273.json,1273_cam-image_array_.jpg,cat6,cat6,Correct
record_1274.json,1274_cam-image_array_.jpg,cat6,cat6,Correct
record_1275.json,1275_cam-image_array_.jpg,cat6,cat6,Correct
record_1276.json,1276_cam-image_array_.jpg,cat6,cat6,Correct
record_1277.json,1277_cam-image_array_.jpg,cat6,cat6,Correct
record_1278.json,1278_cam-image_array_.jpg,cat6,cat6,Correct
record_1279.json,1279_cam-image_array_.jpg,cat6,cat6,Correct
record_1280.json,1280_cam-image_array_.jpg,cat6,cat6,Correct
record_1281.json,1281_cam-image_array_.jpg,cat5,cat5,Correct
record_1282.json,1282_cam-image_array_.jpg,cat6,cat5,Wrong
record_1283.json,1283_cam-image_array_.jpg,cat5,cat5,Correct
record_1284.json,1284_cam-image_array_.jpg,cat5,cat5,Correct
record_1285.json,1285_cam-image_array_.jpg,cat5,cat5,Correct
record_1286.json,1286_cam-image_array_.jpg,cat5,cat5,Correct
record_1287.json,1287_cam-image_array_.jpg,cat5,cat5,Correct
record_1288.json,1288_cam-image_array_.jpg,cat5,cat5,Correct
record_1289.json,1289_cam-image_array_.jpg,cat5,cat5,Correct
record_1290.json,1290_cam-image_array_.jpg,cat5,cat5,Correct
record_1291.json,1291_cam-image_array_.jpg,cat5,cat5,Correct
record_1292.json,1292_cam-image_array_.jpg,cat5,cat5,Correct
record_1293.json,1293_cam-image_array_.jpg,cat5,cat5,Correct
record_1294.json,1294_cam-image_array_.jpg,cat5,cat5,Correct
record_1295.json,1295_cam-image_array_.jpg,cat7,cat7,Correct
record_1296.json,1296_cam-image_array_.jpg,cat7,cat7,Correct
record_1297.json,1297_cam-image_array_.jpg,cat7,cat7,Correct
record_1298.json,1298_cam-image_array_.jpg,cat7,cat7,Correct
record_1299.json,1299_cam-image_array_.jpg,cat7,cat7,Correct
record_1300.json,1300_cam-image_array_.jpg,cat7,cat7,Correct
record_1301.json,1301_cam-image_array_.jpg,cat7,cat7,Correct
record_1302.json,1302_cam-image_array_.jpg,cat7,cat7,Correct
record_1303.json,1303_cam-image_array_.jpg,cat7,cat7,Correct
record_1304.json,1304_cam-image_array_.jpg,cat1,cat6,Wrong
record_1305.json,1305_cam-image_array_.jpg,cat1,cat6,Wrong
record_1306.json,1306_cam-image_array_.jpg,cat5,cat5,Correct
record_1307.json,1307_cam-image_array_.jpg,cat5,cat5,Correct
record_1308.json,1308_cam-image_array_.jpg,cat5,cat5,Correct
record_1309.json,1309_cam-image_array_.jpg,cat3,cat3,Correct
record_1310.json,1310_cam-image_array_.jpg,cat3,cat3,Correct
record_1311.json,1311_cam-image_array_.jpg,cat2,cat1,Wrong
record_1312.json,1312_cam-image_array_.jpg,cat1,cat1,Correct
record_1313.json,1313_cam-image_array_.jpg,cat1,cat1,Correct
record_1314.json,1314_cam-image_array_.jpg,cat1,cat1,Correct
record_1315.json,1315_cam-image_array_.jpg,cat1,cat1,Correct
record_1316.json,1316_cam-image_array_.jpg,cat1,cat1,Correct
record_1317.json,1317_cam-image_array_.jpg,cat1,cat1,Correct
record_1318.json,1318_cam-image_array_.jpg,cat1,cat1,Correct
record_1319.json,1319_cam-image_array_.jpg,cat1,cat1,Correct
record_1320.json,1320_cam-image_array_.jpg,cat1,cat1,Correct
record_1321.json,1321_cam-image_array_.jpg,cat1,cat1,Correct
record_1322.json,1322_cam-image_array_.jpg,cat1,cat1,Correct
record_1323.json,1323_cam-image_array_.jpg,cat1,cat1,Correct
record_1324.json,1324_cam-image_array_.jpg,cat1,cat1,Correct
record_1325.json,1325_cam-image_array_.jpg,cat2,cat2,Correct
record_1326.json,1326_cam-image_array_.jpg,cat5,cat2,Wrong
record_1327.json,1327_cam-image_array_.jpg,cat1,cat5,Wrong
record_1328.json,1328_cam-image_array_.jpg,cat6,cat5,Wrong
record_1329.json,1329_cam-image_array_.jpg,cat6,cat5,Wrong
record_1330.json,1330_cam-image_array_.jpg,cat6,cat5,Wrong
record_1331.json,1331_cam-image_array_.jpg,cat6,cat5,Wrong
record_1332.json,1332_cam-image_array_.jpg,cat6,cat5,Wrong
record_1333.json,1333_cam-image_array_.jpg,cat5,cat5,Correct
record_1334.json,1334_cam-image_array_.jpg,cat5,cat5,Correct
record_1335.json,1335_cam-image_array_.jpg,cat5,cat5,Correct
record_1336.json,1336_cam-image_array_.jpg,cat6,cat6,Correct
record_1337.json,1337_cam-image_array_.jpg,cat6,cat6,Correct
record_1338.json,1338_cam-image_array_.jpg,cat7,cat6,Wrong
record_1339.json,1339_cam-image_array_.jpg,cat7,cat7,Correct
record_1340.json,1340_cam-image_array_.jpg,cat7,cat8,Wrong
record_1341.json,1341_cam-image_array_.jpg,cat8,cat8,Correct
record_1342.json,1342_cam-image_array_.jpg,cat8,cat8,Correct
record_1343.json,1343_cam-image_array_.jpg,cat8,cat8,Correct
record_1344.json,1344_cam-image_array_.jpg,cat8,cat8,Correct
record_1345.json,1345_cam-image_array_.jpg,cat8,cat8,Correct
record_1346.json,1346_cam-image_array_.jpg,cat7,cat7,Correct
record_1347.json,1347_cam-image_array_.jpg,cat7,cat7,Correct
record_1348.json,1348_cam-image_array_.jpg,cat5,cat5,Correct
record_1349.json,1349_cam-image_array_.jpg,cat7,cat5,Wrong
record_1350.json,1350_cam-image_array_.jpg,cat5,cat5,Correct
record_1351.json,1351_cam-image_array_.jpg,cat5,cat5,Correct
record_1352.json,1352_cam-image_array_.jpg,cat5,cat5,Correct
record_1353.json,1353_cam-image_array_.jpg,cat5,cat5,Correct
record_1354.json,1354_cam-image_array_.jpg,cat5,cat5,Correct
record_1355.json,1355_cam-image_array_.jpg,cat5,cat5,Correct
record_1356.json,1356_cam-image_array_.jpg,cat5,cat5,Correct
record_1357.json,1357_cam-image_array_.jpg,cat5,cat5,Correct
record_1358.json,1358_cam-image_array_.jpg,cat5,cat5,Correct
record_1359.json,1359_cam-image_array_.jpg,cat5,cat5,Correct
record_1360.json,1360_cam-image_array_.jpg,cat5,cat5,Correct
record_1361.json,1361_cam-image_array_.jpg,cat5,cat5,Correct
record_1362.json,1362_cam-image_array_.jpg,cat5,cat5,Correct
record_1363.json,1363_cam-image_array_.jpg,cat5,cat5,Correct
record_1364.json,1364_cam-image_array_.jpg,cat5,cat5,Correct
record_1365.json,1365_cam-image_array_.jpg,cat5,cat5,Correct
record_1366.json,1366_cam-image_array_.jpg,cat5,cat5,Correct
record_1367.json,1367_cam-image_array_.jpg,cat5,cat5,Correct
record_1368.json,1368_cam-image_array_.jpg,cat5,cat5,Correct
record_1369.json,1369_cam-image_array_.jpg,cat6,cat5,Wrong
record_1370.json,1370_cam-image_array_.jpg,cat5,cat5,Correct
record_1371.json,1371_cam-image_array_.jpg,cat5,cat5,Correct
record_1372.json,1372_cam-image_array_.jpg,cat5,cat5,Correct
record_1373.json,1373_cam-image_array_.jpg,cat5,cat5,Correct
record_1374.json,1374_cam-image_array_.jpg,cat5,cat5,Correct
record_1375.json,1375_cam-image_array_.jpg,cat5,cat5,Correct
record_1376.json,1376_cam-image_array_.jpg,cat5,cat5,Correct
record_1377.json,1377_cam-image_array_.jpg,cat5,cat5,Correct
record_1378.json,1378_cam-image_array_.jpg,cat5,cat5,Correct
record_1379.json,1379_cam-image_array_.jpg,cat5,cat5,Correct
record_1380.json,1380_cam-image_array_.jpg,cat5,cat5,Correct
record_1381.json,1381_cam-image_array_.jpg,cat5,cat5,Correct
record_1382.json,1382_cam-image_array_.jpg,cat5,cat5,Correct
record_1383.json,1383_cam-image_array_.jpg,cat5,cat5,Correct
record_1384.json,1384_cam-image_array_.jpg,cat5,cat5,Correct
record_1385.json,1385_cam-image_array_.jpg,cat5,cat5,Correct
record_1386.json,1386_cam-image_array_.jpg,cat5,cat5,Correct
record_1387.json,1387_cam-image_array_.jpg,cat1,cat5,Wrong
record_1388.json,1388_cam-image_array_.jpg,cat1,cat5,Wrong
record_1389.json,1389_cam-image_array_.jpg,cat5,cat5,Correct
record_1390.json,1390_cam-image_array_.jpg,cat5,cat5,Correct
record_1391.json,1391_cam-image_array_.jpg,cat5,cat5,Correct
record_1392.json,1392_cam-image_array_.jpg,cat5,cat4,Wrong
record_1393.json,1393_cam-image_array_.jpg,cat3,cat3,Correct
record_1394.json,1394_cam-image_array_.jpg,cat1,cat1,Correct
record_1395.json,1395_cam-image_array_.jpg,cat1,cat1,Correct
record_1396.json,1396_cam-image_array_.jpg,cat1,cat1,Correct
record_1397.json,1397_cam-image_array_.jpg,cat1,cat1,Correct
record_1398.json,1398_cam-image_array_.jpg,cat1,cat1,Correct
record_1399.json,1399_cam-image_array_.jpg,cat1,cat1,Correct
record_1400.json,1400_cam-image_array_.jpg,cat1,cat1,Correct
record_1401.json,1401_cam-image_array_.jpg,cat1,cat1,Correct
record_1402.json,1402_cam-image_array_.jpg,cat1,cat1,Correct
record_1403.json,1403_cam-image_array_.jpg,cat2,cat2,Correct
record_1404.json,1404_cam-image_array_.jpg,cat5,cat5,Correct
record_1405.json,1405_cam-image_array_.jpg,cat5,cat5,Correct
record_1406.json,1406_cam-image_array_.jpg,cat5,cat5,Correct
record_1407.json,1407_cam-image_array_.jpg,cat4,cat5,Wrong
record_1408.json,1408_cam-image_array_.jpg,cat3,cat6,Wrong
record_1409.json,1409_cam-image_array_.jpg,cat5,cat6,Wrong
record_1410.json,1410_cam-image_array_.jpg,cat6,cat6,Correct
record_1411.json,1411_cam-image_array_.jpg,cat6,cat6,Correct
record_1412.json,1412_cam-image_array_.jpg,cat6,cat6,Correct
record_1413.json,1413_cam-image_array_.jpg,cat6,cat6,Correct
record_1414.json,1414_cam-image_array_.jpg,cat6,cat6,Correct
record_1415.json,1415_cam-image_array_.jpg,cat6,cat6,Correct
record_1416.json,1416_cam-image_array_.jpg,cat6,cat6,Correct
record_1417.json,1417_cam-image_array_.jpg,cat6,cat6,Correct
record_1418.json,1418_cam-image_array_.jpg,cat5,cat6,Wrong
record_1419.json,1419_cam-image_array_.jpg,cat6,cat6,Correct
record_1420.json,1420_cam-image_array_.jpg,cat6,cat6,Correct
record_1421.json,1421_cam-image_array_.jpg,cat6,cat6,Correct
record_1422.json,1422_cam-image_array_.jpg,cat6,cat6,Correct
record_1423.json,1423_cam-image_array_.jpg,cat5,cat6,Wrong
record_1424.json,1424_cam-image_array_.jpg,cat6,cat6,Correct
record_1425.json,1425_cam-image_array_.jpg,cat6,cat6,Correct
record_1426.json,1426_cam-image_array_.jpg,cat5,cat6,Wrong
record_1427.json,1427_cam-image_array_.jpg,cat6,cat6,Correct
record_1428.json,1428_cam-image_array_.jpg,cat7,cat8,Wrong
record_1429.json,1429_cam-image_array_.jpg,cat5,cat8,Wrong
record_1430.json,1430_cam-image_array_.jpg,cat8,cat8,Correct
record_1431.json,1431_cam-image_array_.jpg,cat8,cat8,Correct
record_1432.json,1432_cam-image_array_.jpg,cat6,cat8,Wrong
record_1433.json,1433_cam-image_array_.jpg,cat6,cat8,Wrong
record_1434.json,1434_cam-image_array_.jpg,cat5,cat8,Wrong
record_1435.json,1435_cam-image_array_.jpg,cat7,cat7,Correct
record_1436.json,1436_cam-image_array_.jpg,cat5,cat6,Wrong
record_1437.json,1437_cam-image_array_.jpg,cat5,cat5,Correct
record_1438.json,1438_cam-image_array_.jpg,cat5,cat5,Correct
record_1439.json,1439_cam-image_array_.jpg,cat5,cat5,Correct
record_1440.json,1440_cam-image_array_.jpg,cat5,cat5,Correct
record_1441.json,1441_cam-image_array_.jpg,cat4,cat5,Wrong
record_1442.json,1442_cam-image_array_.jpg,cat4,cat4,Correct
record_1443.json,1443_cam-image_array_.jpg,cat4,cat4,Correct
